Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 12:54:55.552,COM3,, -0.163, -0.001, 1.008, -0.244, 0.183, -0.366, -0.088, -0.439, -2.357, 60.567, 61.660, -171.587, 27.71,,,,,,,,,,,,,,,,
 12:54:55.552,COM3,, -0.211, -0.001, 1.008, -0.244, 0.183, -0.366, -0.088, -0.434, -2.362, 60.520, 61.693, -171.587, 27.71,,,,,,,,,,,,,,,,
 12:54:55.552,COM3,, -0.211, 0.004, 1.009, -0.610, 0.305, -0.549, -0.088, -0.434, -2.362, 60.467, 61.740, -171.587, 27.72,,,,,,,,,,,,,,,,
 12:54:55.552,COM3,, -0.211, 0.004, 1.009, -0.610, 0.305, -0.549, -0.093, -0.428, -2.368, 60.407, 61.780, -171.587, 27.72,,,,,,,,,,,,,,,,
 12:54:55.557,COM5,, -0.003, 0.025, 1.014, 0.427, -0.061, -1.892, -0.456, -0.027, -0.077, 126.880, -17.167, -199.007, 29.36,,,,,,,,,,,,,,,,
 12:54:55.557,COM5,, -0.003, 0.021, 1.018, -0.305, 0.305, 0.854, -0.456, -0.016, -0.071, 126.880, -17.160, -199.007, 29.32,,,,,,,,,,,,,,,,
 12:54:55.557,COM5,, -0.003, 0.021, 1.018, -0.305, 0.305, 0.854, -0.456, -0.005, -0.066, 126.887, -17.153, -199.007, 29.32,,,,,,,,,,,,,,,,
 12:54:55.557,COM5,, -0.003, 0.021, 1.018, -0.305, 0.305, 0.854, -0.456, 0.000, -0.066, 126.880, -17.133, -199.007, 29.32,,,,,,,,,,,,,,,,
 12:54:55.557,COM5,, -0.003, 0.021, 1.018, -0.305, 0.305, 0.854, -0.456, 0.011, -0.060, 126.887, -17.107, -199.007, 29.32,,,,,,,,,,,,,,,,
 12:54:55.557,COM5,, 0.015, 0.021, 1.018, -0.305, 0.305, 0.854, -0.461, 0.016, -0.055, 126.887, -17.087, -199.007, 29.32,,,,,,,,,,,,,,,,
 12:54:55.560,COM3,, -0.211, 0.004, 1.009, -0.610, 0.305, -0.549, -0.093, -0.423, -2.368, 60.360, 61.813, -171.580, 27.72,,,,,,,,,,,,,,,,
